"ISO.x","Country","Latitude","Longitude","ISO.y","COVAX","Current.Vaccine.Introduction.Status","Current.or.Planned.Formulation","Vaccinated.Group","Current.Immunization.Program.Type","Universal.Introduction.Actual.Date","WHO.Region","Cases...cumulative.total","Cases...cumulative.total.per.100000.population","Cases...newly.reported.in.last.7.days","Cases...newly.reported.in.last.7.days.per.100000.population","Cases...newly.reported.in.last.24.hours","Deaths...cumulative.total","Deaths...cumulative.total.per.100000.population","Deaths...newly.reported.in.last.7.days","Deaths...newly.reported.in.last.7.days.per.100000.population","Deaths...newly.reported.in.last.24.hours","Transmission.Classification","Code","Day","new_vaccinations_smoothed_per_million"
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-01-29",0.1348
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-01-30",0.1298
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-01-31",0.1248
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-01",0.1269
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-02",0.129
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-03",0.1311
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-04",0.1332
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-05",0.1353
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-06",0.1374
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-07",0.1395
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-08",0.1428
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-09",0.146
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-10",0.1493
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-11",0.1526
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-12",0.1558
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-13",0.1591
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-14",0.1623
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-15",0.1702
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-16",0.1781
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-17",0.1859
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-18",0.1938
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-19",0.2017
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-20",0.2095
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-21",0.2174
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-22",0.2164
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-23",0.2154
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-24",0.2145
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-25",0.2135
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-26",0.2125
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-27",0.2115
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-02-28",0.2106
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-01",0.2175
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-02",0.2245
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-03",0.2314
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-04",0.2384
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-05",0.2454
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-06",0.2523
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-07",0.2593
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-08",0.2658
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-09",0.2723
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-10",0.2788
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-11",0.2854
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-12",0.2919
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-13",0.2984
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-14",0.3049
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-15",0.296
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-16",0.2871
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-17",0.2782
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-18",0.2693
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-19",0.2604
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-20",0.2515
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-21",0.2426
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-22",0.218
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-23",0.1934
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-24",0.1687
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-25",0.1441
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-26",0.1709
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-27",0.1739
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-28",0.1769
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-29",0.2045
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-30",0.2322
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-03-31",0.2545
"SE","Sweden",62,15,NA,NA,NA,NA,NA,NA,NA,"Europe",849629,8226.79,36438,352.82,7820,13595,131.64,22,0.21,1,"Community transmission","SWE","2021-04-01",0.3226
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-12",0.0479
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-13",0.0699
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-14",0.0773
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-15",0.0809
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-16",0.0831
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-17",0.0846
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-18",0.0857
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-19",0.092
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-20",0.092
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-21",0.092
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-22",0.092
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-23",0.1047
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-24",0.1175
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-25",0.1303
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-26",0.1431
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-27",0.1558
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-28",0.1683
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-29",0.1808
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-30",0.1806
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-01-31",0.1803
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-01",0.1861
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-02",0.1918
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-03",0.1888
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-04",0.1861
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-05",0.1833
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-06",0.1806
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-07",0.1778
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-08",0.169
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-09",0.1602
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-10",0.1602
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-11",0.1691
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-12",0.178
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-13",0.1868
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-14",0.1956
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-15",0.2045
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-16",0.2134
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-17",0.2222
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-18",0.2222
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-19",0.2271
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-20",0.232
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-21",0.2369
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-22",0.2418
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-23",0.2467
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-24",0.2516
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-25",0.2565
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-26",0.2565
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-27",0.2565
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-02-28",0.2565
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-01",0.2565
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-02",0.2523
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-03",0.2482
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-04",0.2441
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-05",0.2327
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-06",0.2213
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-07",0.2099
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-08",0.2107
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-09",0.2413
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-10",0.272
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-11",0.3026
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-12",0.3406
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-13",0.3785
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-14",0.4165
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-15",0.4422
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-16",0.4766
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-17",0.5109
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-18",0.5452
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-19",0.5795
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-20",0.6138
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-21",0.6482
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-22",0.6825
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-23",0.6756
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-24",0.6635
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-25",0.6514
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-26",0.6393
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-27",0.6273
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-28",0.6152
"SG","Singapore",1.37,103.8,NA,NA,NA,NA,NA,NA,NA,"Western Pacific",60575,1035.41,168,2.87,21,30,0.51,0,0,0,"Sporadic cases","SGP","2021-03-29",0.6031
